SK_ID_CURR,TARGET
200490,1
200493,1
200494,1
200501,1
200506,0
200516,1
200518,0
200520,1
200523,0
200524,0
200525,1
200534,1
200538,1
200552,1
200556,1
200557,1
200567,1
200568,1
200570,1
200572,1
200576,1
200585,1
200587,1
200588,1
200593,1
200594,1
200595,1
200603,1
200615,1
200624,1
200631,1
200632,0
200636,1
200638,0
200641,1
200650,1
200653,1
200657,1
200668,1
200669,1
200670,1
200676,0
200697,1
200710,1
200720,1
200729,0
200749,1
200753,1
200755,1
200756,0
200757,0
200768,0
200776,1
200799,0
200801,0
200810,1
200823,1
200832,1
200836,0
200838,0
200864,0
200867,1
200869,0
200873,1
200876,0
200881,1
200883,0
200890,0
200895,0
200897,0
200899,1
200900,1
200907,1
200912,1
200926,0
200930,1
200971,1
200974,1
200979,1
200998,0
201008,1
201018,1
201026,0
201043,1
201049,0
201050,1
201061,1
201062,0
201072,1
201076,1
201077,0
201081,1
201084,1
201089,0
201092,1
201109,1
201110,1
201116,0
201122,1
201135,1
201143,0
201153,0
201159,0
201165,1
201187,1
201197,1
201218,1
201219,1
201231,1
201234,1
201243,0
201246,1
201254,1
201256,1
201262,1
201263,1
201272,0
201273,0
201281,1
201290,1
201294,1
201296,1
201320,1
201332,1
201342,1
201343,0
201347,1
201350,1
201351,1
201362,1
201363,1
201368,0
201373,0
201375,1
201378,1
201386,0
201387,0
201390,1
201393,1
201409,1
201442,1
201444,1
201447,1
201451,0
201474,1
201481,0
201491,0
201498,1
201499,1
201501,1
201502,1
201516,0
201517,0
201524,1
201526,0
201528,1
201532,1
201543,1
201544,0
201546,1
201552,0
201554,1
201556,1
201557,1
201559,0
201575,1
201592,1
201593,1
201600,1
201630,1
201631,1
201635,1
201638,0
201642,0
201645,0
201660,0
201663,0
201665,0
201674,1
201675,0
201677,0
201688,1
201698,1
201706,1
201709,0
201710,0
201718,1
201720,1
201727,1
201730,0
201732,0
201733,1
201736,1
201738,1
201744,1
201747,1
201751,1
201766,1
201777,0
201778,1
201785,1
201804,1
201808,1
201813,1
201815,0
201820,1
201825,0
201830,1
201838,1
201839,1
201845,1
201849,1
201850,0
201853,0
201856,1
201873,1
201875,1
201906,1
201907,1
201908,0
201909,1
201911,0
201927,1
201928,1
201937,0
201943,0
201946,1
201948,0
201949,0
201955,1
201962,1
201977,1
201996,1
201997,1
202004,0
202005,1
202006,0
202010,1
202020,0
202029,1
202033,1
202034,0
202040,1
202045,0
202048,0
202055,0
202058,0
202062,1
202073,1
202078,1
202079,0
202080,1
202085,0
202090,1
202092,1
202114,0
202124,0
202133,1
202136,1
202150,1
202156,1
202159,0
202165,0
202167,1
202168,1
202169,1
202170,0
202204,0
202209,0
202216,1
202220,0
202228,0
202229,0
202231,1
202232,1
202234,1
202252,1
202253,1
202272,0
202273,0
202292,1
202300,1
202302,1
202311,0
202316,1
202318,0
202324,0
202343,0
202344,0
202349,0
202351,1
202355,0
202379,0
202407,1
202409,1
202410,1
202422,1
202423,0
202435,1
202437,1
202438,1
202439,1
202441,1
202444,0
202446,1
202450,1
202455,0
202457,0
202461,1
202463,1
202473,1
202478,0
202484,1
202490,1
202491,0
202492,1
202497,1
202508,1
202509,0
202510,0
202511,0
202514,1
202524,1
202527,1
202547,1
202554,1
202557,1
202568,0
202573,1
202587,1
202599,1
202610,1
202613,1
202618,1
202621,0
202645,1
202646,0
202649,1
202653,1
202655,1
202656,1
202659,0
202661,1
202681,1
202688,0
202691,1
202692,1
202697,1
202698,1
202717,1
202720,1
202724,0
202725,1
202734,1
202740,0
202743,0
202746,1
202760,0
202761,1
202765,0
202769,0
202785,1
202793,1
202796,1
202805,1
202816,1
202823,1
202825,1
202829,1
202830,1
202848,1
202861,1
202862,1
202863,0
202879,1
202889,0
202894,1
202895,0
202897,1
202899,0
202900,0
202907,0
202927,1
202945,0
202951,1
202955,0
202960,1
202967,1
202972,1
202982,1
202993,0
202996,1
202998,0
203008,1
203026,1
203038,1
203044,1
203054,1
203070,1
203075,1
203082,1
203089,1
203090,0
203098,0
203108,1
203109,1
203113,1
203123,1
203124,0
203128,0
203129,1
203131,1
203142,1
203154,1
203175,0
203176,1
203183,1
203185,0
203195,1
203201,1
203205,1
203218,1
203241,1
203244,1
203245,0
203253,1
203259,0
203264,0
203276,1
203283,1
203286,1
203288,0
203290,1
203298,1
203300,1
203312,1
203318,1
203331,1
203337,1
203339,1
203344,0
203348,1
203349,0
203350,1
203358,1
203366,1
203371,1
203377,1
203399,1
203402,0
203407,1
203410,0
203421,1
203428,0
203431,1
203433,0
203459,0
203460,1
203462,1
203470,1
203475,1
203476,0
203496,1
203518,0
203547,1
203549,0
203550,0
203552,1
203561,1
203564,0
203567,1
203575,0
203590,1
203591,1
203605,0
203606,1
203640,0
203643,1
203647,1
203648,0
203669,0
203671,1
203692,1
203695,1
203706,0
203713,1
203730,1
203736,1
203745,1
203751,1
203753,0
203755,0
203762,0
203769,1
203774,0
203796,1
203799,0
203806,1
203807,0
203810,0
203816,1
203821,1
203822,0
203850,1
203854,0
203862,1
203868,1
203869,0
203870,0
203876,0
203878,0
203889,1
203897,0
203905,1
203914,1
203915,1
203950,0
203956,0
203957,0
203973,1
203975,1
203980,0
203997,1
204001,0
204008,0
204017,1
204020,0
204021,1
204026,1
204027,1
204043,0
204047,1
204055,1
204059,1
204060,0
204061,1
204073,1
204076,0
204086,1
204088,0
204102,1
204116,0
204117,0
204121,1
204129,0
204139,1
204148,0
204149,0
204175,1
204181,1
204183,1
204187,0
204193,1
204194,0
204195,0
204196,1
204202,1
204206,0
204207,0
204214,1
204222,1
204226,1
204227,0
204228,1
204231,1
204232,1
204235,1
204237,1
204239,1
204242,0
204254,0
204255,1
204259,1
204268,1
204280,1
204282,1
204307,1
204314,1
204318,1
204321,0
204330,1
204335,0
204339,0
204344,1
204350,1
204371,0
204372,0
204374,1
204383,1
204392,1
204403,0
204409,1
204416,0
204417,1
204437,1
204440,1
204445,0
204446,0
204449,1
204468,1
204504,0
204506,0
204536,1
204539,1
204601,0
204614,0
204616,1
204618,0
204623,1
204630,1
204636,1
204639,1
204642,0
204644,1
204648,1
204662,0
204673,0
204674,1
204681,0
204682,0
204683,1
204689,1
204690,1
204707,0
204728,1
204736,1
204740,1
204749,1
204756,1
204771,0
204778,1
204808,1
204822,1
204827,1
204831,1
204836,0
204837,0
204843,1
204846,0
204847,1
204850,1
204852,1
204854,0
204856,1
204857,1
204863,1
204870,0
204885,0
204895,1
204905,1
204911,1
204927,0
204929,1
204941,1
204959,1
204962,1
204965,1
204970,1
204971,1
204972,1
205000,1
205011,1
205013,1
205014,1
205019,1
205043,1
205045,1
205054,1
205066,1
205069,1
205070,1
205071,0
205073,1
205077,1
205078,1
205088,0
205104,1
205107,1
205117,1
205118,1
205128,1
205134,1
205140,0
205141,0
205142,1
205153,1
205158,1
205169,1
205170,1
205183,1
205184,0
205197,1
205199,1
205204,0
205208,0
205209,0
205210,1
205216,1
205219,1
205222,0
205225,1
205235,1
205236,1
205241,0
205244,0
205251,1
205252,0
205258,1
205262,1
205264,1
205274,1
205277,1
205281,1
205306,1
205307,1
205323,0
205336,1
205337,0
205360,0
205363,1
205365,0
205367,0
205368,1
205375,0
205403,1
205411,0
205415,1
205429,1
205434,1
205445,0
205463,1
205471,1
205472,0
205479,1
205480,0
205493,1
205503,1
205508,1
205524,1
205525,0
205526,1
205533,1
205542,0
205545,1
205552,1
205561,0
205563,0
205564,1
205565,0
205566,0
205569,1
205579,1
205585,1
205587,0
205588,0
205591,0
205594,1
205600,1
205608,0
205613,0
205618,0
205619,1
205623,0
205627,1
205628,1
205635,0
205638,1
205640,1
205641,1
205642,1
205643,0
205646,1
205655,1
205672,0
205678,1
205681,0
205682,0
205690,1
205693,1
205695,0
205724,0
205738,0
205741,1
205744,0
205750,0
205751,1
205752,1
205766,1
205773,1
205775,1
205776,1
205789,1
205793,1
205797,1
205798,1
205802,0
205806,1
205807,1
205815,1
205819,1
205821,0
205822,0
205831,1
205832,0
205836,1
205843,0
205862,1
205863,0
205866,0
205873,1
205877,0
205879,1
205880,0
205886,1
205898,1
205903,1
205907,0
205908,1
205909,1
205930,1
205931,1
205932,1
205951,0
205957,0
205960,1
205987,1
205994,1
205995,0
206006,1
206007,1
206013,0
206020,0
206030,1
206035,1
206038,0
206039,0
206061,0
206066,1
206068,1
206071,1
206076,0
206077,1
206091,1
206097,1
206101,1
206145,1
206147,0
206163,1
206171,1
206173,1
206174,1
206197,0
206198,1
206209,1
206211,1
206213,1
206246,1
206252,1
206253,0
206254,1
206257,1
206270,1
206283,1
206290,1
206291,0
206292,1
206307,1
206315,1
206319,1
206324,1
206326,1
206338,1
206339,0
206354,1
206359,1
206374,1
206377,0
206395,1
206403,0
206410,1
206413,1
206414,0
206418,1
206424,0
206427,1
206428,0
206429,1
206430,1
206447,1
206451,1
206465,1
206477,0
206484,1
206497,0
206517,1
206533,1
206542,1
206557,0
206563,1
206564,1
206565,0
206582,1
206593,1
206605,1
206606,1
206621,1
206639,0
206640,1
206641,1
206645,1
206656,0
206666,0
206679,1
206681,0
206684,1
206686,1
206687,1
206697,1
206700,0
206702,1
206703,1
206708,1
206710,1
206721,1
206723,1
206735,1
206739,0
206742,1
206744,0
206747,0
206752,0
206774,0
206776,1
206792,1
206799,1
206805,1
206806,1
206809,1
206812,0
206814,1
206830,1
206831,1
206878,1
206905,0
206908,1
206910,0
206917,1
206920,1
206927,0
206933,1
206945,1
206968,1
206987,1
206989,1
207017,1
207027,1
207029,1
207030,1
207035,0
207040,0
207043,1
207054,1
207055,1
207059,1
207060,0
207062,0
207071,1
207073,1
207079,1
207100,1
207107,1
207129,0
207132,1
207139,1
207148,0
207153,0
207163,1
207164,1
207168,1
207171,0
207173,0
207174,1
207181,0
207182,0
207198,1
207201,0
207213,1
207234,1
207238,0
207256,1
207257,0
207264,1
207268,1
207275,0
207291,0
207296,1
207304,1
207308,1
207314,1
207324,1
207332,1
207333,1
207339,1
207349,0
207351,1
207359,1
207361,0
207365,0
207369,0
207372,0
207377,1
207380,1
207394,1
207412,1
207423,1
207426,1
207427,1
207428,1
207430,1
207437,1
207440,1
207455,1
207456,0
207471,1
207476,1
207483,1
207497,1
207506,0
207515,1
207529,1
207533,0
207534,0
207541,1
207560,1
207561,1
207570,0
207600,1
207630,1
207633,1
207634,1
207635,1
207660,1
207682,0
207684,0
207687,1
207706,1
207708,1
207713,1
207714,0
207718,1
207721,1
207724,1
207727,0
207731,1
207732,1
207734,1
207739,0
207744,0
207787,1
207792,0
207801,0
207811,1
207817,0
207818,0
207819,1
207830,1
207834,1
207841,1
207844,1
207849,1
207856,0
207865,1
207867,0
207873,0
207882,1
207887,1
207888,1
207889,0
207907,1
207921,0
207922,0
207928,1
207930,1
207940,1
207941,1
207956,0
207960,1
207961,1
207968,1
207971,0
207972,1
207975,0
207976,1
207979,0
207997,1
207999,1
208008,0
208027,0
208030,1
208033,1
208035,1
208040,0
208052,1
208067,1
208090,0
208100,1
208102,0
208110,1
208117,0
208119,0
208123,1
208127,1
208136,1
208139,1
208140,0
208144,1
208149,1
208156,0
208166,1
208168,1
208170,1
208172,0
208178,1
208193,1
208195,0
208211,1
208213,1
208229,1
208231,1
208235,1
208238,1
208240,1
208249,1
208262,1
208263,0
208270,0
208288,1
208292,1
208302,1
208303,1
208312,0
208317,1
208322,0
208331,0
208336,1
208337,0
208339,0
208346,1
208353,0
208358,0
208359,0
208360,1
208370,0
208373,0
208390,0
208391,1
208394,1
208396,1
208397,1
208398,1
208400,1
208410,1
208420,1
208421,1
208431,1
208450,1
208451,1
208455,0
208478,1
208479,0
208482,1
208502,1
208516,1
208518,1
208534,1
208550,1
208551,1
208566,0
208567,1
208575,1
208576,0
208588,1
208590,1
208595,1
208619,1
208620,1
208627,1
208629,0
208642,1
208645,0
208661,0
208662,1
208679,1
208681,1
208689,1
208696,0
208701,1
208707,1
208719,0
208720,1
208730,0
208748,1
208753,1
208755,1
208769,1
208775,1
208785,1
208796,1
208806,1
208815,0
208830,1
208833,1
208837,0
208842,0
208860,0
208874,1
208886,1
208897,0
208898,1
208905,1
208907,0
208924,0
208925,0
208933,1
208941,1
208948,1
208960,0
208962,0
208963,1
208965,1
208973,1
208974,0
208986,1
208992,1
208995,1
209001,1
209006,0
209012,1
209022,1
209055,1
209056,1
209057,1
209060,0
209067,0
209071,0
209078,0
209080,1
209094,0
209097,1
209098,1
209101,0
209108,1
209109,1
209111,1
209116,1
209117,1
209121,0
209126,0
209127,1
209141,0
209142,1
209159,0
209164,1
209168,1
209177,1
209197,1
209202,0
209209,0
209211,1
209233,1
209234,0
209253,1
209260,1
209263,1
209268,1
209275,1
209288,1
209298,1
209305,1
209326,1
209340,1
209352,1
209362,1
209367,1
209369,1
209377,1
209387,1
209392,1
209393,0
209420,0
209423,1
209457,1
209458,1
209470,1
209479,1
209483,1
209488,0
209489,1
209497,0
209504,1
209510,1
209513,0
209547,1
209549,0
209556,0
209561,1
209565,1
209591,1
209595,1
209596,0
209608,1
209628,1
209643,0
209645,0
209651,1
209659,0
209660,1
209661,1
209665,1
209682,1
209687,1
209689,0
209699,0
209705,0
209707,1
209713,1
209717,1
209718,1
209723,1
209727,1
209729,1
209739,1
209741,1
209744,1
209748,1
209749,1
209758,0
209761,1
209764,1
209772,1
209773,1
209794,0
209795,1
209814,1
209828,1
209838,0
209839,1
209845,1
209855,1
209862,0
209869,1
209872,0
209879,1
209881,1
209882,1
209893,0
209913,0
209918,1
209920,0
209921,0
209929,1
209943,0
209957,1
209960,1
209962,0
209969,1
209980,1
209986,0
209989,0
209990,1
209991,0
210007,1
210016,0
210018,0
210019,1
210020,1
210036,1
210050,1
210080,1
210084,0
210089,1
210104,1
210129,1
210135,1
210137,1
210140,0
210145,0
210146,0
210147,1
210152,1
210157,1
210158,1
210164,0
210170,1
210171,1
210173,1
210174,1
210176,1
210190,1
210191,0
210195,1
210196,1
210201,1
210211,1
210231,1
210239,1
210241,0
210242,0
210255,1
210278,1
210283,0
210284,1
210304,0
210307,1
210330,1
210332,1
210350,1
210379,1
210385,1
210401,0
210405,0
210413,0
210414,1
210415,1
210419,0
210429,0
210467,1
210481,1
210482,0
210492,0
210502,1
210523,0
210525,1
210529,1
210538,0
210543,1
210549,1
210551,0
210555,1
210558,1
210591,1
210597,0
210599,0
210610,0
210616,1
210618,0
210622,0
210639,1
210645,0
210650,1
210672,0
210676,1
210683,1
210697,1
210701,0
210706,1
210712,1
210717,1
210728,1
210729,0
210730,1
210731,1
210733,1
210735,0
210742,1
210748,1
210749,1
210758,1
210767,1
210769,1
210777,1
210789,1
210791,1
210794,0
210811,1
210814,1
210821,1
210833,0
210835,1
210859,0
210862,0
210870,0
210886,1
210893,1
210901,1
210906,1
210913,1
210953,1
210961,0
210962,1
210966,1
210983,1
211000,1
211025,1
211036,0
211043,1
211062,1
211076,1
211085,0
211096,0
211097,0
211098,1
211103,1
211108,0
211131,1
211135,1
211139,1
211146,0
211150,1
211158,1
211170,1
211177,1
211183,1
211187,1
211191,1
211194,1
211196,1
211203,1
211209,1
211210,1
211211,1
211232,1
211244,1
211263,1
211264,1
211270,1
211278,1
211292,1
211293,1
211295,1
211296,0
211308,1
211310,1
211312,1
211325,1
211326,0
211330,1
211333,0
211341,1
211342,0
211350,1
211355,0
211357,1
211358,1
211362,0
211377,1
211378,0
211379,1
211384,1
211395,0
211398,1
211399,1
211417,1
211419,0
211420,1
211439,0
211442,1
211451,1
211457,1
211469,1
211483,1
211505,1
211508,1
211509,0
211510,1
211526,1
211547,1
211548,1
211550,1
211551,1
211553,1
211562,1
211563,0
211564,1
211565,1
211571,1
211572,1
211577,0
211580,1
211609,0
211625,0
211635,1
211646,1
211660,1
211670,0
211672,0
211688,1
211694,1
211696,0
211711,1
211718,1
211732,1
211735,0
211736,1
211740,1
211741,0
211746,1
211751,1
211754,1
211770,1
211771,1
211787,1
211788,1
211802,0
211804,0
211810,0
211832,1
211839,0
211860,1
211863,1
211866,0
211869,0
211872,0
211894,1
211901,1
211902,1
211903,1
211946,1
211950,1
211959,1
211964,1
211965,0
211979,1
211983,0
211986,0
211987,0
211988,1
211999,1
212002,1
212004,0
212009,1
212015,1
212023,1
212048,1
212055,1
212067,0
212079,1
212080,0
212083,0
212085,1
212088,1
212089,0
212092,1
212097,1
212124,1
212132,1
212136,1
212144,1
212145,0
212167,1
212174,1
212175,1
212187,1
212191,1
212194,0
212238,0
212242,0
212245,1
212258,1
212262,1
212277,0
212283,1
212287,0
212288,1
212289,0
212293,1
212296,1
212300,1
212303,1
212326,1
212327,1
212328,1
212329,1
212339,1
212340,1
212343,0
212360,1
212389,1
212401,1
212407,0
212409,1
212422,1
212424,1
212440,1
212441,1
212443,0
212448,0
212472,1
212478,0
212481,1
212493,1
212508,1
212511,0
212525,1
212531,0
212533,1
212555,1
212592,1
212610,1
212621,0
212629,1
212635,1
212636,0
212637,1
212643,0
212648,1
212654,1
212655,1
212660,1
212661,1
212664,1
212669,1
212670,1
212674,1
212676,1
212690,1
212691,0
212696,1
212710,1
212712,1
212716,1
212718,0
212720,0
212723,0
212730,1
212740,1
212747,1
212763,1
212773,1
212775,1
212776,1
212777,1
212781,1
212782,1
212785,1
212786,1
212795,0
212800,1
212818,1
212834,1
212837,0
212841,0
212842,1
212847,0
212848,0
212851,1
212865,0
212866,0
212874,1
212880,0
212894,1
212897,1
212912,0
212913,1
212916,1
212917,0
212933,1
212935,1
212936,1
212950,0
212957,0
212958,0
212961,0
212962,1
212963,1
212964,1
212968,1
212969,1
212976,0
212978,1
212983,0
212993,1
213004,1
213008,0
213014,1
213018,1
213021,0
213024,1
213045,0
213054,0
213059,1
213076,1
213095,0
213096,1
213100,1
213101,0
213109,0
213111,1
213116,1
213133,1
213140,1
213141,1
213143,1
213150,0
213152,1
213158,1
213159,1
213166,1
213167,1
213170,1
213178,0
213179,0
213189,0
213196,1
213201,1
213203,0
213204,1
213205,1
213206,1
213207,1
213208,1
213212,1
213214,1
213220,1
213240,0
213244,0
213263,0
213264,0
213265,1
213270,1
213283,1
213287,0
213292,1
213295,1
213299,1
213303,1
213307,1
213308,1
213312,1
213313,1
213316,1
213317,1
213338,1
213357,1
213368,1
213374,1
213375,0
213386,1
213390,1
213393,0
213401,1
213423,1
213430,1
213431,0
213447,1
213465,0
213468,1
213473,0
213475,1
213476,1
213482,0
213493,0
213531,1
213534,1
213542,1
213546,1
213569,0
213570,1
213588,1
213591,0
213595,0
213597,0
213598,0
213604,0
213622,1
213623,0
213633,0
213639,0
213641,1
213649,0
213671,1
213675,0
213679,1
213680,1
213684,1
213685,0
213689,0
213691,1
213693,0
213712,0
213717,1
213734,1
213739,1
213765,0
213775,1
213776,1
213804,1
213808,1
213818,0
213821,1
213829,0
213836,0
213838,1
213843,1
213854,1
213859,1
213862,1
213874,1
213878,0
213886,0
213888,0
213892,1
213910,1
213921,1
213926,1
213928,1
213935,0
213949,0
213957,0
213959,1
213967,0
213974,0
213975,1
213983,1
213984,1
213998,1
214004,1
214006,1
214008,1
214014,1
214015,0
214034,1
214059,0
214067,0
214077,0
214078,1
214079,0
214085,0
214088,1
214099,1
214138,1
214141,1
214152,1
214154,1
214155,1
214177,0
214188,0
214192,1
214207,1
214217,1
214219,1
214228,1
214229,1
214233,0
214236,1
214242,0
214249,0
214263,0
214264,1
214265,1
214268,0
214281,1
214282,0
214295,1
214311,0
214315,1
214325,1
214334,1
214336,1
214337,1
214342,0
214344,1
214349,1
214355,0
214356,1
214358,1
214363,0
214364,1
214371,1
214377,1
214379,0
214383,0
214406,1
214407,0
214411,0
214415,1
214418,1
214419,1
214421,1
214430,1
214436,1
214463,1
214472,1
214474,0
214476,1
214478,0
214481,1
214484,0
214488,1
214491,0
214505,0
214507,1
214510,0
214518,1
214523,1
214539,0
214542,1
214544,0
214553,1
214554,0
214561,1
214563,1
214566,1
214581,0
214587,1
214588,1
214589,0
214593,1
214620,0
214630,1
214643,1
214644,1
214647,0
214654,1
214657,1
214658,1
214662,1
214666,1
214680,1
214685,0
214693,1
214701,1
214705,0
214706,1
214719,0
214721,1
214724,1
214741,1
214769,1
214777,0
214780,1
214786,1
214789,1
214797,1
214804,1
214808,0
214810,1
214828,1
214830,1
214835,1
214844,1
214859,1
214861,1
214863,1
214887,0
214898,0
214906,1
214913,1
214915,0
214937,1
214944,1
214948,1
214970,0
214976,0
214999,0
215000,1
215016,1
215024,1
215029,1
215033,1
215037,1
215054,1
215057,1
215064,1
215074,1
215077,1
215082,0
215096,0
215101,1
215103,1
215109,1
215124,0
215142,1
215143,1
215145,1
215157,1
215159,0
215161,1
215166,1
215177,0
215186,1
215194,1
215196,1
215204,1
215211,1
215230,1
215241,0
215256,0
215257,1
215266,1
215267,1
215268,1
215278,0
215280,1
215318,0
215326,0
215331,0
215337,1
215344,1
215346,1
215348,1
215351,1
215358,1
215360,1
215367,1
215369,1
215383,0
215395,1
215407,0
215408,0
215412,0
215433,0
215454,1
215463,1
215488,1
215508,1
215512,1
215516,1
215525,1
215531,1
215534,1
215537,1
215539,0
215548,1
215554,1
215556,0
215559,1
215560,1
215563,1
215564,1
215569,1
215574,1
215586,1
215594,1
215608,0
215614,0
215623,1
215628,1
215637,1
215638,0
215649,1
215651,0
215653,1
215678,1
215708,1
215711,0
215733,1
215739,1
215742,0
215756,1
215772,0
215775,1
215791,0
215796,0
215803,0
215805,0
215807,0
215829,0
215855,1
215856,1
215860,0
215861,1
215877,1
215883,1
215889,1
215897,1
215898,0
215901,1
215908,1
215910,1
215911,1
215923,1
215928,1
215934,1
215936,1
215947,1
215951,0
215958,0
215959,1
215963,1
215968,1
215972,1
215976,0
215978,1
215981,0
215999,0
216001,1
216012,0
216020,1
216035,0
216038,1
216041,0
216049,1
216065,0
216096,1
216110,0
216115,1
216121,0
216122,0
216129,1
216131,1
216138,1
216142,1
216143,0
216150,1
216180,1
216184,1
216189,1
216190,1
216197,1
216218,1
216219,1
216221,1
216231,0
216240,0
216272,1
216281,1
216284,1
216290,1
216297,0
216305,1
216306,1
216317,0
216333,1
216338,1
216339,0
216346,0
216349,1
216350,1
216351,1
216353,0
216355,1
216364,1
216387,1
216392,0
216393,1
216399,1
216416,0
216433,0
216435,1
216442,0
216458,0
216461,0
216468,1
216469,0
216471,1
216473,1
216475,0
216496,0
216510,1
216511,0
216515,1
216516,0
216521,1
216532,0
216548,1
216551,1
216560,1
216562,1
216563,1
216565,1
216582,1
216587,1
216589,1
216597,1
216606,1
216607,0
216608,1
216621,1
216622,0
216627,1
216636,1
216647,1
216655,0
216659,0
216666,1
216676,1
216677,1
216679,0
216681,0
216686,0
216687,1
216694,1
216697,0
216714,0
216719,1
216720,1
216721,1
216723,1
216740,0
216746,0
216747,0
216751,1
216758,1
216768,0
216778,1
216786,1
216801,0
216802,1
216807,1
216808,0
216810,1
216818,0
216823,1
216826,0
216827,1
216828,1
216840,0
216844,1
216845,1
216851,0
216857,1
216858,0
216862,1
216874,0
216880,1
216900,0
216902,1
216903,0
216904,1
216931,0
216936,1
216938,1
216952,1
216954,1
216955,1
216961,1
216981,1
216985,0
216992,0
216995,1
216997,0
216998,0
216999,0
217022,1
217034,1
217038,1
217050,0
217055,0
217064,0
217071,1
217078,1
217083,1
217084,0
217086,1
217096,1
217101,1
217109,1
217118,1
217121,1
217125,0
217130,0
217136,1
217137,0
217143,1
217148,0
217155,1
217162,1
217172,1
217174,1
217175,1
217177,0
217178,1
217192,1
217220,1
217221,0
217223,1
217232,1
217243,1
217248,1
217250,0
217271,0
217283,1
217297,0
217323,1
217326,1
217334,0
217338,0
217341,1
217342,1
217355,1
217362,0
217366,1
217367,1
217371,0
217383,1
217401,1
217404,0
217419,0
217422,0
217423,0
217427,1
217429,1
217430,1
217441,1
217444,1
217465,0
217471,0
217488,0
217493,1
217509,1
217510,0
217511,1
217519,1
217522,1
217562,1
217574,1
217577,1
217579,1
217596,1
217602,1
217612,0
217632,1
217635,1
217636,1
217638,1
217639,1
217651,1
217652,0
217663,1
217669,1
217686,1
217699,1
217700,1
217703,0
217706,0
217714,1
217732,1
217736,0
217749,1
217763,1
217770,1
217771,0
217772,0
217776,1
217777,0
217778,1
217782,1
217790,1
217792,0
217793,1
217795,1
217796,0
217800,1
217804,1
217807,1
217846,1
217847,1
217853,1
217856,1
217864,0
217867,0
217868,0
217885,0
217887,1
217889,1
217900,1
217903,0
217905,1
217909,1
217913,1
217944,1
217946,1
217954,1
217956,1
217957,1
217961,1
217962,1
217976,0
217980,1
217981,1
218006,1
218009,1
218032,1
218049,0
218053,0
218078,1
218080,1
218081,1
218094,1
218098,1
218099,1
218100,1
218113,0
218117,0
218118,1
218119,1
218125,0
218133,1
218153,1
218165,1
218166,1
218177,0
218178,1
218202,1
218203,1
218207,1
218209,0
218236,1
218244,0
218247,0
218250,1
218266,1
218275,1
218276,1
218287,0
218292,0
218298,1
218300,0
218320,0
218321,0
218333,0
218347,1
218353,0
218366,1
218368,1
218369,0
218372,1
218376,0
218378,1
218403,1
218413,1
218418,0
218449,0
218450,1
218458,0
218464,1
218475,1
218476,1
218478,0
218515,1
218517,1
218518,0
218538,0
218539,1
218550,0
218551,1
218565,1
218580,0
218591,1
218598,0
218600,1
218602,1
218607,1
218651,1
218652,1
218656,1
218658,1
218669,1
218670,1
218671,0
218677,1
218680,1
218685,1
218686,1
218692,1
218693,1
218699,1
218709,0
218729,0
218734,0
218742,0
218743,0
218756,0
218772,1
218782,1
218786,1
218788,1
218796,1
218801,1
218812,1
218832,1
218834,1
218846,0
218847,1
218848,1
218853,0
218865,1
218870,0
218873,1
218884,1
218893,0
218898,0
218911,1
218933,1
218934,1
218939,0
218948,1
218957,1
218962,0
218973,1
218975,1
219000,1
219001,0
219006,0
219027,1
219036,0
219043,1
219047,0
219057,1
219059,1
219062,1
219074,1
219085,1
219087,0
219095,0
219114,1
219115,1
219119,1
219140,1
219147,0
219170,0
219171,1
219174,1
219177,1
219180,1
219195,0
219203,0
219207,1
219223,0
219229,1
219236,1
219238,1
219243,1
219245,1
219247,0
219273,1
219278,0
219279,1
219284,0
219319,0
219326,1
219336,0
219344,1
219359,0
219360,1
219364,1
219368,1
219376,1
219382,0
219388,0
219396,1
219398,0
219403,1
219405,1
219406,1
219410,1
219424,1
219446,1
219450,1
219451,1
219464,0
219465,1
219469,1
219472,1
219482,1
219506,1
219507,0
219516,0
219521,1
219564,1
219565,0
219568,1
219570,1
219578,1
219579,1
219588,1
219593,1
219594,1
219601,0
219608,1
219616,0
219620,0
219621,1
219628,0
219632,1
219637,0
219670,1
219688,0
219704,1
219717,1
219723,0
219741,1
219772,1
219774,0
219775,1
219778,1
219787,0
219788,0
219806,1
219811,1
219815,0
219817,0
219835,1
219845,0
219848,1
219864,1
219866,0
219868,1
219870,1
219886,0
219908,0
219910,1
219914,1
219925,1
219935,1
219940,1
219959,0
219962,1
219975,1
219981,0
219998,1
219999,1
220006,0
220010,1
220012,1
220014,1
220018,0
220019,1
220021,0
220058,1
220060,0
220061,1
220063,1
220066,0
220070,1
220071,1
220082,0
220094,1
220107,1
220114,0
220120,1
220126,0
220143,1
220147,1
220157,1
220160,1
220169,1
220177,1
220181,0
220186,1
220189,1
220206,1
220221,1
220227,1
220228,0
220248,0
220277,1
220304,1
220311,1
220315,0
220316,0
220323,1
220325,1
220358,1
220363,1
220369,1
220370,1
220380,1
220386,0
220387,1
220393,1
220394,1
220412,0
220415,1
220416,0
220417,0
220418,1
220422,0
220431,1
220439,1
220456,0
220458,0
220468,0
220474,1
220479,1
220494,0
220501,1
220503,0
220511,1
220514,0
220516,1
220521,1
220530,1
220562,1
220565,0
220582,1
220594,0
220600,1
220614,1
220621,1
220624,0
220629,1
220632,1
220639,1
220655,1
220664,1
